method,tick,sample_id,label,class_sample_index,same_mean,different_mean,same_minus_different
ged_approx,1,class980-volcano-sample04-src01813,980,4,2.220446049250313e-16,0.04008531324178357,-0.04008531324178335
wl_kernel,1,class091-coucal-sample00-src00000,91,0,0.0,0.0,0.0
wl_kernel,1,class091-coucal-sample01-src00316,91,1,0.0,0.0,0.0
wl_kernel,1,class091-coucal-sample02-src01583,91,2,0.0,0.0,0.0
wl_kernel,1,class091-coucal-sample03-src01629,91,3,0.0,0.0,0.0
wl_kernel,1,class091-coucal-sample04-src03448,91,4,0.0,0.0,0.0
wl_kernel,1,class171-Italian_greyhound-sample00-src00001,171,0,0.0,0.0,0.0
wl_kernel,1,class171-Italian_greyhound-sample01-src02164,171,1,0.0,0.0,0.0
wl_kernel,1,class171-Italian_greyhound-sample02-src02599,171,2,0.0,0.0,0.0
wl_kernel,1,class171-Italian_greyhound-sample03-src02775,171,3,0.0,0.0,0.0
wl_kernel,1,class171-Italian_greyhound-sample04-src03793,171,4,0.0,0.0,0.0
wl_kernel,1,class505-coffeepot-sample00-src00013,505,0,0.0,0.0,0.0
wl_kernel,1,class505-coffeepot-sample01-src01487,505,1,0.0,0.0,0.0
wl_kernel,1,class505-coffeepot-sample02-src02782,505,2,0.0,0.0,0.0
wl_kernel,1,class505-coffeepot-sample03-src05563,505,3,0.0,0.0,0.0
wl_kernel,1,class505-coffeepot-sample04-src05824,505,4,0.0,0.0,0.0
wl_kernel,1,class817-sports_car-sample00-src00019,817,0,0.0,0.0,0.0
wl_kernel,1,class817-sports_car-sample01-src00787,817,1,0.0,0.0,0.0
wl_kernel,1,class817-sports_car-sample02-src02853,817,2,0.0,0.0,0.0
wl_kernel,1,class817-sports_car-sample03-src04513,817,3,0.0,0.0,0.0
wl_kernel,1,class817-sports_car-sample04-src04549,817,4,0.0,0.0,0.0
wl_kernel,1,class980-volcano-sample00-src00002,980,0,0.0,0.0,0.0
wl_kernel,1,class980-volcano-sample01-src00863,980,1,0.0,0.0,0.0
wl_kernel,1,class980-volcano-sample02-src01265,980,2,0.0,0.0,0.0
wl_kernel,1,class980-volcano-sample03-src01422,980,3,0.0,0.0,0.0
wl_kernel,1,class980-volcano-sample04-src01813,980,4,0.0,0.0,0.0
gw_approx,1,class091-coucal-sample00-src00000,91,0,0.8302874403355294,0.8453288165810445,-0.015041376245515159
gw_approx,1,class091-coucal-sample01-src00316,91,1,0.7915654959275997,0.8090808713592006,-0.017515375431600866
gw_approx,1,class091-coucal-sample02-src01583,91,2,0.8269367483242207,0.8443950353779135,-0.01745828705369279
gw_approx,1,class091-coucal-sample03-src01629,91,3,0.7918817599364336,0.8142038223921505,-0.022322062455716885
gw_approx,1,class091-coucal-sample04-src03448,91,4,0.803149591625315,0.8349491504324595,-0.03179955880714458
gw_approx,1,class171-Italian_greyhound-sample00-src00001,171,0,0.8310892446505176,0.7840351000006333,0.04705414464988433
gw_approx,1,class171-Italian_greyhound-sample01-src02164,171,1,0.8620318927744279,0.8220206666317742,0.04001122614265373
gw_approx,1,class171-Italian_greyhound-sample02-src02599,171,2,0.8577391947695573,0.8443170980375478,0.013422096732009448
